Count_Nuclei,Texture_AngularSecondMoment_Eosin_3_00_256,Texture_AngularSecondMoment_Eosin_3_01_256,Texture_AngularSecondMoment_Eosin_3_02_256,Texture_AngularSecondMoment_Eosin_3_03_256,Texture_AngularSecondMoment_Hematoxylin_3_00_256,Texture_AngularSecondMoment_Hematoxylin_3_01_256,Texture_AngularSecondMoment_Hematoxylin_3_02_256,Texture_AngularSecondMoment_Hematoxylin_3_03_256,Texture_Contrast_Eosin_3_00_256,Texture_Contrast_Eosin_3_01_256,Texture_Contrast_Eosin_3_02_256,Texture_Contrast_Eosin_3_03_256,Texture_Contrast_Hematoxylin_3_00_256,Texture_Contrast_Hematoxylin_3_01_256,Texture_Contrast_Hematoxylin_3_02_256,Texture_Contrast_Hematoxylin_3_03_256,Texture_Correlation_Eosin_3_00_256,Texture_Correlation_Eosin_3_01_256,Texture_Correlation_Eosin_3_02_256,Texture_Correlation_Eosin_3_03_256,Texture_Correlation_Hematoxylin_3_00_256,Texture_Correlation_Hematoxylin_3_01_256,Texture_Correlation_Hematoxylin_3_02_256,Texture_Correlation_Hematoxylin_3_03_256,Texture_DifferenceEntropy_Eosin_3_00_256,Texture_DifferenceEntropy_Eosin_3_01_256,Texture_DifferenceEntropy_Eosin_3_02_256,Texture_DifferenceEntropy_Eosin_3_03_256,Texture_DifferenceEntropy_Hematoxylin_3_00_256,Texture_DifferenceEntropy_Hematoxylin_3_01_256,Texture_DifferenceEntropy_Hematoxylin_3_02_256,Texture_DifferenceEntropy_Hematoxylin_3_03_256,Texture_DifferenceVariance_Eosin_3_00_256,Texture_DifferenceVariance_Eosin_3_01_256,Texture_DifferenceVariance_Eosin_3_02_256,Texture_DifferenceVariance_Eosin_3_03_256,Texture_DifferenceVariance_Hematoxylin_3_00_256,Texture_DifferenceVariance_Hematoxylin_3_01_256,Texture_DifferenceVariance_Hematoxylin_3_02_256,Texture_DifferenceVariance_Hematoxylin_3_03_256,Texture_Entropy_Eosin_3_00_256,Texture_Entropy_Eosin_3_01_256,Texture_Entropy_Eosin_3_02_256,Texture_Entropy_Eosin_3_03_256,Texture_Entropy_Hematoxylin_3_00_256,Texture_Entropy_Hematoxylin_3_01_256,Texture_Entropy_Hematoxylin_3_02_256,Texture_Entropy_Hematoxylin_3_03_256,Texture_InfoMeas1_Eosin_3_00_256,Texture_InfoMeas1_Eosin_3_01_256,Texture_InfoMeas1_Eosin_3_02_256,Texture_InfoMeas1_Eosin_3_03_256,Texture_InfoMeas1_Hematoxylin_3_00_256,Texture_InfoMeas1_Hematoxylin_3_01_256,Texture_InfoMeas1_Hematoxylin_3_02_256,Texture_InfoMeas1_Hematoxylin_3_03_256,Texture_InfoMeas2_Eosin_3_00_256,Texture_InfoMeas2_Eosin_3_01_256,Texture_InfoMeas2_Eosin_3_02_256,Texture_InfoMeas2_Eosin_3_03_256,Texture_InfoMeas2_Hematoxylin_3_00_256,Texture_InfoMeas2_Hematoxylin_3_01_256,Texture_InfoMeas2_Hematoxylin_3_02_256,Texture_InfoMeas2_Hematoxylin_3_03_256,Texture_InverseDifferenceMoment_Eosin_3_00_256,Texture_InverseDifferenceMoment_Eosin_3_01_256,Texture_InverseDifferenceMoment_Eosin_3_02_256,Texture_InverseDifferenceMoment_Eosin_3_03_256,Texture_InverseDifferenceMoment_Hematoxylin_3_00_256,Texture_InverseDifferenceMoment_Hematoxylin_3_01_256,Texture_InverseDifferenceMoment_Hematoxylin_3_02_256,Texture_InverseDifferenceMoment_Hematoxylin_3_03_256,Texture_SumAverage_Eosin_3_00_256,Texture_SumAverage_Eosin_3_01_256,Texture_SumAverage_Eosin_3_02_256,Texture_SumAverage_Eosin_3_03_256,Texture_SumAverage_Hematoxylin_3_00_256,Texture_SumAverage_Hematoxylin_3_01_256,Texture_SumAverage_Hematoxylin_3_02_256,Texture_SumAverage_Hematoxylin_3_03_256,Texture_SumEntropy_Eosin_3_00_256,Texture_SumEntropy_Eosin_3_01_256,Texture_SumEntropy_Eosin_3_02_256,Texture_SumEntropy_Eosin_3_03_256,Texture_SumEntropy_Hematoxylin_3_00_256,Texture_SumEntropy_Hematoxylin_3_01_256,Texture_SumEntropy_Hematoxylin_3_02_256,Texture_SumEntropy_Hematoxylin_3_03_256,Texture_SumVariance_Eosin_3_00_256,Texture_SumVariance_Eosin_3_01_256,Texture_SumVariance_Eosin_3_02_256,Texture_SumVariance_Eosin_3_03_256,Texture_SumVariance_Hematoxylin_3_00_256,Texture_SumVariance_Hematoxylin_3_01_256,Texture_SumVariance_Hematoxylin_3_02_256,Texture_SumVariance_Hematoxylin_3_03_256,Texture_Variance_Eosin_3_00_256,Texture_Variance_Eosin_3_01_256,Texture_Variance_Eosin_3_02_256,Texture_Variance_Eosin_3_03_256,Texture_Variance_Hematoxylin_3_00_256,Texture_Variance_Hematoxylin_3_01_256,Texture_Variance_Hematoxylin_3_02_256,Texture_Variance_Hematoxylin_3_03_256,Threshold_FinalThreshold_Threshold,Threshold_GuideThreshold_Threshold,Threshold_OrigThreshold_Threshold,Threshold_SumOfEntropies_Threshold,Threshold_WeightedVariance_Nuclei,Threshold_WeightedVariance_Threshold
163,0.035302685,0.03326813,0.034759636,0.034834026,0.021830108,0.020269659,0.021810324,0.020413021,335.3979908,810.2135459,431.1613968,229.0848451,832.6696694,1078.086299,945.1886229,575.1048501,0.958745795,0.900262466,0.946935481,0.971799289,0.532090887,0.393745426,0.468099809,0.676593298,4.696339177,5.051001597,4.82765893,4.446743707,5.518318672,5.696294715,5.603631978,5.29758485,0.000281793,0.000248793,0.00026705,0.000308087,0.000170884,0.000150043,0.000165744,0.00017788,10.55495238,10.80590885,10.64716761,10.39091157,11.65462205,11.76242633,11.68978097,11.55336543,-0.210604119,-0.1683041,-0.194792751,-0.238652666,-0.118899154,-0.101788969,-0.113173304,-0.135532268,0.957411324,0.928831219,0.948429786,0.969610436,0.877972029,0.846621372,0.868317598,0.901979059,0.276982625,0.260321533,0.269256795,0.288718159,0.215533233,0.203661887,0.212583046,0.218780683,216.8963476,217.0416139,217.0099215,217.0429473,80.11353567,80.11741096,80.08397864,80.11740425,6.690588989,6.745135166,6.69033923,6.711029966,6.942992608,6.928838017,6.913486199,7.017889434,15924.66532,15436.69994,15819.29754,16017.65768,2726.438913,2478.460223,2608.818833,2981.437712,4065.015827,4061.728371,4062.614734,4061.685631,889.7771455,889.1366307,888.5018639,889.1356406,0.182137836,0.137937248,0.338589979,-10.86580793,12.01429994,0.705135169
239,0.185504661,0.166680533,0.183102852,0.171429996,0.065479687,0.054071478,0.063118159,0.054637578,563.955917,954.2964139,543.9680604,766.1168632,1074.606,1428.471125,1035.841019,1192.607834,0.933797282,0.887937592,0.936162002,0.910037468,0.68251499,0.57806702,0.694428198,0.647752394,3.974061418,4.342793565,3.988594933,4.128684751,4.751608957,5.087955346,4.790870381,4.891906895,0.000883936,0.000753699,0.00087108,0.00080338,0.00051273,0.000376137,0.000471846,0.000400336,8.125284238,8.396909306,8.139723123,8.241260603,9.738726421,9.987493892,9.773836847,9.880253345,-0.267651472,-0.209566314,-0.26534915,-0.242770763,-0.188202017,-0.141984891,-0.182423329,-0.161943009,0.958536609,0.927329125,0.957659571,0.947324575,0.931543444,0.88469873,0.92704513,0.908106169,0.503586637,0.463878976,0.499580015,0.48347533,0.390231112,0.338188608,0.376916332,0.348177618,89.06482519,89.0342264,89.11886229,89.0359464,73.8220772,73.8245541,73.88081442,73.82588847,5.522033339,5.658158232,5.540849521,5.614308053,6.226547583,6.287112261,6.240206607,6.284279119,16473.28774,16077.22073,16498.1723,16265.79287,5694.885263,5342.60956,5743.848817,5578.809853,4259.310915,4257.879286,4260.53509,4257.977434,1692.372816,1692.770171,1694.922459,1692.854422,0.132226402,0.137863681,0.148708563,-12.29449996,14.06308409,1.704471613
260,0.107084987,0.092850119,0.105728544,0.093170975,0.052959778,0.044250297,0.053150793,0.044262177,773.9222069,1132.057189,689.2528637,1116.30195,1824.874689,2389.778536,1664.11994,2329.80751,0.90479744,0.860722775,0.915186731,0.862659084,0.721480898,0.635190723,0.745991885,0.644339605,4.337364805,4.668518121,4.320215599,4.664131799,5.094052895,5.380806778,5.05685712,5.371953112,0.000756673,0.000626108,0.000750588,0.000626043,0.000446922,0.000350352,0.000455743,0.000350489,8.93308901,9.209786805,8.93077869,9.201867465,10.2173176,10.43643441,10.20580757,10.4290672,-0.259557619,-0.205796835,-0.259916425,-0.207316853,-0.183779898,-0.144791912,-0.185662717,-0.146089851,0.964552535,0.937600191,0.964680207,0.93859627,0.934627738,0.896595653,0.936032435,0.898178631,0.463326733,0.419475497,0.460865241,0.419641668,0.363285546,0.319966537,0.366118217,0.319851988,87.88013724,87.87736092,87.85930805,87.87529942,99.77463405,99.76432335,99.76239976,99.76271751,6.008334569,6.116857279,6.017652154,6.113691829,6.56553317,6.626986545,6.571498892,6.623047987,15484.51049,15124.11378,15564.16762,15139.62507,11279.25123,10711.74431,11438.76808,10771.49666,4064.608175,4064.042742,4063.355121,4063.981755,3276.031479,3275.380712,3275.722004,3275.326042,0.140810306,0.142669767,0.139814037,-12.59456758,13.89009038,1.924816704
205,0.241264811,0.220238893,0.237556757,0.220801335,0.072082537,0.05811122,0.068994506,0.058225379,631.7050293,925.8275979,539.5303375,929.1176738,1457.798059,1869.625573,1273.608767,1867.794024,0.898434458,0.851093366,0.913186818,0.850561785,0.729412121,0.652950679,0.76342505,0.653282653,3.698545284,4.026202968,3.702947755,4.023027488,4.476428623,4.82397752,4.510609583,4.820237864,0.001142604,0.00098918,0.001118327,0.000991209,0.000718533,0.00053777,0.000664768,0.000538326,7.261147397,7.51356728,7.275522652,7.507324336,9.070359178,9.344984845,9.109145259,9.342058212,-0.268814725,-0.209301248,-0.265537496,-0.21075738,-0.22407213,-0.170841646,-0.216579844,-0.171399444,0.946110712,0.909580166,0.944575619,0.910729246,0.947954027,0.908550599,0.943698557,0.909094946,0.567837373,0.529335901,0.560911796,0.529823358,0.459105194,0.403206557,0.446019224,0.403491872,61.3067028,61.29585943,61.26427063,61.29408667,83.84140281,83.84214742,83.80683383,83.84059338,4.963976362,5.089678214,4.98561903,5.083155659,5.955643733,6.046339237,5.976171619,6.044431703,11807.65219,11509.18047,11890.15659,11505.68923,9317.245279,8904.782902,9493.454844,8906.365618,3109.839305,3108.752016,3107.421731,3108.701725,2693.760835,2693.602119,2691.765903,2693.53991,0.116143664,0.123292528,0.099487176,-12.71946119,11.68193553,1.826228921
155,0.062474998,0.057029635,0.061141759,0.059339455,0.035191335,0.032072834,0.034880872,0.03230962,296.8228873,686.493392,386.3822989,307.5610764,808.0555828,1348.243183,992.2600755,739.7554979,0.97218924,0.935659947,0.963785433,0.971174517,0.676583342,0.459846165,0.602148552,0.703628348,4.310875448,4.706784716,4.490593063,4.324412364,5.170411266,5.548294065,5.346587042,5.179595845,0.000437659,0.000372681,0.000408466,0.000418411,0.000281999,0.000229105,0.000264335,0.00025659,9.714505039,10.01191397,9.845628779,9.753108989,11.19821685,11.44526819,11.31372046,11.2444376,-0.265367353,-0.21258303,-0.241992638,-0.258793244,-0.177794266,-0.137994559,-0.159117374,-0.170674393,0.974070764,0.952674003,0.966177385,0.972076036,0.942098347,0.90369457,0.926579907,0.936654626,0.358652095,0.329309698,0.344946465,0.349738276,0.282258332,0.256061109,0.27377898,0.269323904,193.6253673,193.7494304,193.7239236,193.749582,89.77020461,89.7886288,89.7467958,89.78875831,6.397657669,6.467915507,6.39639399,6.434232264,6.945129975,6.911986736,6.918462505,6.978152192,21049.07941,20653.04119,20952.11934,21031.96488,4188.93862,3643.827944,3995.833244,4252.324496,5336.475574,5334.883647,5334.625409,5334.88149,1249.248551,1248.017782,1247.02333,1248.019999,0.174631714,0.142132178,0.308867859,-10.90103562,14.72591517,0.810159751
74,0.001045161,0.00090868,0.000994415,0.001351531,0.000337317,0.000324586,0.000331369,0.000425516,143.420029,278.2215348,162.4423006,102.0156182,562.6864144,902.0385979,637.9287129,304.9500432,0.866591307,0.739317579,0.847948089,0.904415664,0.366639078,-0.01656135,0.281272277,0.656335577,4.385777129,4.71185986,4.479904948,3.994181578,5.582202101,5.904061364,5.680812055,5.078746178,0.000224592,0.000180535,0.000209494,0.0003089,8.92E-05,6.91E-05,8.19E-05,0.000138714,10.72256033,10.9448503,10.79430201,10.36843981,12.26572906,12.30234555,12.29041813,11.96399587,-0.105918663,-0.066277075,-0.09302765,-0.168118491,-0.023401883,-0.017322577,-0.019238419,-0.071852964,0.835807201,0.726466718,0.806947641,0.922439299,0.502061029,0.439811962,0.460851498,0.768137394,0.145879054,0.121621008,0.138278305,0.192822497,0.068069605,0.055497404,0.063976613,0.097147522,286.7102488,286.7545492,286.7375802,286.7546528,74.48917938,74.48047228,74.4584497,74.48036292,6.518978089,6.436923294,6.499498244,6.584569215,6.911026998,6.665422082,6.840918606,7.098828411,2006.665182,1856.341536,1974.226677,2032.552089,1214.140651,872.6474023,1137.232291,1469.746568,537.5213026,533.6407677,534.1672443,533.6419267,444.2067664,443.6715,443.7902509,443.6741528,0.27227301,0.183920681,0.523618321,-10.39756423,1.351066053,0.084546988
126,0.491193496,0.467109148,0.487995979,0.474004189,0.379112247,0.362901357,0.378228674,0.36486789,159.40636,332.361561,196.3523401,230.52355,489.3726289,756.7921503,588.1783475,584.5121546,0.947485205,0.890745397,0.935916777,0.924221854,0.697071658,0.532330849,0.637139731,0.638804622,2.257705851,2.560583449,2.303578649,2.430633189,2.9186793,3.168787245,2.950261948,3.071549668,0.002048152,0.001898591,0.002036863,0.001940474,0.001645715,0.001522487,0.001650465,0.001542296,4.192265232,4.406507609,4.23621327,4.320608222,5.474389189,5.642430202,5.502611834,5.59159268,-0.338242968,-0.255329522,-0.324247785,-0.289373782,-0.264772493,-0.213068235,-0.258786197,-0.229210023,0.90472322,0.851273041,0.89771726,0.876455554,0.901039853,0.860005389,0.897314033,0.874558823,0.744141981,0.714517182,0.741411445,0.724068026,0.6731822,0.649797894,0.673235896,0.654722447,27.76729788,27.8251738,27.96661228,27.82550955,50.74962028,50.78060245,50.81794713,50.78122503,3.056171615,3.174585426,3.074386932,3.130903954,3.666903772,3.737362435,3.677358983,3.725337971,5911.506076,5751.804268,5931.68965,5853.646137,2741.573848,2479.650318,2653.721621,2652.030667,1517.728109,1521.041457,1532.010497,1521.042422,807.7366192,809.110617,810.4749921,809.1357053,0.078670634,0.098341972,0.049819437,-12.55702499,7.337533808,1.18776078
152,0.099415,0.094063003,0.099022434,0.095623195,0.055626302,0.051346442,0.056167581,0.05170317,210.3183278,420.5123849,231.2007568,243.0302991,530.0614048,853.437267,586.4380318,564.5095358,0.982233336,0.964490338,0.980471092,0.979477593,0.832340653,0.730128377,0.814436938,0.821492266,3.91599026,4.209661117,3.998807379,3.954755555,4.727562084,5.057451744,4.817149742,4.798005779,0.000615077,0.000551517,0.000597935,0.000588453,0.000455421,0.000387692,0.000449595,0.000413734,9.117798542,9.356166186,9.182658933,9.161323732,10.53750279,10.79378517,10.60521327,10.61640679,-0.327038179,-0.2833343,-0.315044217,-0.319083734,-0.236716724,-0.193529975,-0.225099551,-0.223216461,0.98574678,0.976948163,0.983736521,0.984446633,0.970022738,0.949214105,0.965462643,0.964661711,0.426365551,0.401121702,0.419336967,0.416508243,0.3475899,0.3205294,0.344556632,0.331213212,182.3736638,182.3457184,182.3181164,182.3456944,100.318083,100.302891,100.2649249,100.3029476,6.199301521,6.26312542,6.203151823,6.236426406,6.763976455,6.771319451,6.758681708,6.795034571,23465.29484,23263.87997,23446.59577,23441.3557,5793.014709,5471.327499,5734.195226,5760.253245,5918.903292,5921.098088,5919.449133,5921.0965,1580.769028,1581.191191,1580.158314,1581.190695,0.155782157,0.130966514,0.309551328,-11.06062489,15.42385701,0.566380041
171,0.035580001,0.032446269,0.035510105,0.033347339,0.020288883,0.018289526,0.020801481,0.018512217,183.1488287,414.4318863,208.2638316,189.0847108,599.4176053,1189.681864,659.1231282,388.5960069,0.982454125,0.960297367,0.980060163,0.981885542,0.727337032,0.459096514,0.700119071,0.823317258,4.197418457,4.581643919,4.257038152,4.076000651,5.21193541,5.702473865,5.294737265,4.89462956,0.000414543,0.000344652,0.000404349,0.000427307,0.000243575,0.000184702,0.000236505,0.000257846,10.10304719,10.41381183,10.13757601,10.00935089,11.5656221,11.8685865,11.616443,11.34016739,-0.29785302,-0.245376838,-0.291409187,-0.31352448,-0.167628814,-0.119624936,-0.159027421,-0.203347617,0.985324553,0.972455064,0.984128241,0.987828064,0.93781564,0.882673503,0.93037446,0.960850601,0.34037305,0.305246375,0.335026702,0.342909867,0.251009939,0.219025579,0.247396892,0.251604418,213.7144162,213.7585091,213.6161803,213.7601658,92.59638796,92.63834788,92.60407899,92.63817904,6.781137583,6.825251758,6.782055488,6.821742301,7.168528216,7.095403834,7.15363344,7.221690442,20693.41965,20462.36419,20680.95712,20687.57793,3797.348189,3209.187419,3736.775812,4010.20382,5219.14212,5219.19902,5222.305237,5219.16566,1099.191448,1099.717321,1098.974735,1099.699957,0.18856482,0.150068909,0.349206679,-11.02085098,13.6161622,0.69068072
207,0.072214807,0.066310341,0.071482912,0.068600086,0.027489357,0.023431947,0.027560483,0.023852525,206.6785589,542.8691494,267.2563003,188.645555,600.8607782,1327.494775,771.4397515,420.9898594,0.98231175,0.953508898,0.977118602,0.983844327,0.718028955,0.376939827,0.637856898,0.80240871,4.084546702,4.535886602,4.207338099,3.947662156,5.033554578,5.586497567,5.191128418,4.803714905,0.000536126,0.00044958,0.000514882,0.000538742,0.000322496,0.00024338,0.000307611,0.000312601,9.509950545,9.871724421,9.601568302,9.424462638,10.95081078,11.27645981,11.04607025,10.82120718,-0.310564416,-0.247259971,-0.294669824,-0.326683967,-0.183978149,-0.130777149,-0.168360578,-0.20624948,0.984729926,0.968650824,0.98172356,0.987306737,0.944066899,0.89083526,0.932068533,0.957582918,0.390627165,0.352594103,0.380641809,0.391223695,0.300775177,0.261757394,0.293583901,0.293318135,188.4917054,188.7407297,188.5840198,188.7431816,82.50126542,82.54681944,82.50556669,82.54746695,6.438418196,6.510224671,6.446732351,6.480547184,6.884342528,6.817970891,6.864058153,6.944204428,23162.34444,22810.81031,23092.88103,23164.82999,3661.000779,2933.714118,3488.974146,3840.228945,5842.255749,5838.419864,5840.034333,5838.368887,1065.465389,1065.302223,1065.103474,1065.304701,0.17186819,0.144504726,0.29900894,-11.06446307,15.20527792,0.783246819
196,0.14217476,0.1348757,0.142500994,0.137200348,0.091151965,0.084246896,0.09273079,0.084811523,275.4662842,583.4063818,243.8554554,235.5844273,548.068961,993.4917094,555.79549,361.6339486,0.976753924,0.950757931,0.97942191,0.980115688,0.697856907,0.452061091,0.693738117,0.800548508,3.842137768,4.166458125,3.78868355,3.693663389,4.626528541,4.984690747,4.581698264,4.406972419,0.000833277,0.000753304,0.000841055,0.000827706,0.000530771,0.000456468,0.000564287,0.000513778,8.453211183,8.714442445,8.419888868,8.368048995,9.553278548,9.772513557,9.527661311,9.437095102,-0.318279644,-0.266373641,-0.325457351,-0.335274114,-0.199798171,-0.158430978,-0.205083443,-0.221628693,0.979400238,0.965037496,0.980869032,0.98266583,0.938102792,0.902163653,0.941617737,0.951230358,0.47410833,0.447669891,0.47617625,0.476443681,0.390079982,0.36168416,0.400749159,0.385167255,154.4494215,154.4337109,154.4861693,154.4326269,72.72206228,72.70682082,72.7225893,72.70678628,5.750578396,5.821253941,5.745800335,5.791133635,6.067290311,6.057010655,6.076085299,6.128732293,23424.55839,23112.03921,23456.63942,23459.92278,3079.807856,2632.7947,3073.748513,3264.65076,5925.00617,5923.861397,5925.123718,5923.876801,906.9692042,906.5716024,907.3860008,906.5711771,0.145972119,0.129371524,0.237796385,-11.1216637,15.9949732,0.722740092
210,0.040655326,0.035426396,0.040378722,0.036484168,0.017518736,0.014128937,0.018203832,0.014525884,285.4814243,675.371409,310.4732588,180.7568572,804.8348232,1504.96058,856.5034873,382.0323587,0.972682065,0.935382135,0.970268769,0.982705783,0.665328411,0.374346599,0.643583909,0.841180974,4.346942848,4.731845358,4.377477156,4.048856837,5.362903596,5.789955125,5.381418351,4.872704188,0.000421921,0.000349223,0.000418257,0.000445155,0.000220821,0.000166058,0.000229486,0.000243004,10.03301842,10.34676143,10.06607152,9.827855268,11.42786027,11.65331915,11.4316539,11.13248412,-0.28514193,-0.231832224,-0.280388419,-0.320498254,-0.146997435,-0.110759344,-0.146931927,-0.195196322,0.982058918,0.966269628,0.981055527,0.988181714,0.91479894,0.863117891,0.91477482,0.953943666,0.34687852,0.310865765,0.345224676,0.355375813,0.247697233,0.212787859,0.253054046,0.248225634,185.3049046,185.3380642,185.4267243,185.3373601,85.20749897,85.22487124,85.21597622,85.22561948,6.70494905,6.780823998,6.711568449,6.764336396,7.063711336,7.002222323,7.0501383,7.138470129,20615.17782,20228.17925,20574.85513,20722.97687,4004.864297,3305.883821,3949.696397,4428.881909,5225.16481,5225.887665,5221.332097,5225.933433,1202.42478,1202.7111,1201.549971,1202.728567,0.187437812,0.155807525,0.30573245,-10.8563946,15.07472134,0.660973364
262,0.106764065,0.099928217,0.107059569,0.099424511,0.043871332,0.040378849,0.044296499,0.040332624,778.5833043,1118.815295,740.4897542,1185.869309,1630.059615,2026.956929,1611.742363,2087.569213,0.918439105,0.88283765,0.922464837,0.875814968,0.749844019,0.688962718,0.752610419,0.679662492,4.723550283,4.941419646,4.689438051,4.991050465,5.325426399,5.516653937,5.309798094,5.555518564,0.000529382,0.000481573,0.000535555,0.000474872,0.000361629,0.00031592,0.000367762,0.000312266,9.905523803,10.08357206,9.885612744,10.11792905,11.23461421,11.38874376,11.22500811,11.41322684,-0.225052224,-0.19398635,-0.229480106,-0.187834628,-0.201374358,-0.177492997,-0.203579443,-0.173575127,0.95858612,0.940949197,0.960674047,0.936608541,0.958744103,0.944036408,0.959927158,0.941140268,0.391281249,0.373264952,0.39388161,0.369835987,0.325512399,0.305787969,0.328267151,0.303993626,134.3688604,134.5234934,134.5561605,134.5225926,123.3171121,123.397516,123.3822778,123.3972877,6.4183447,6.485455661,6.417856287,6.48936461,7.120639343,7.148309367,7.121122154,7.148794347,18313.49038,17979.73128,18360.25702,17912.55643,11402.28609,11006.57341,11418.25149,10945.99169,4773.018421,4774.636643,4775.186693,4774.606434,3258.086427,3258.382586,3257.498462,3258.390226,0.154939365,0.135667607,0.189113467,-11.93307875,15.99408573,1.489502739
131,0.000873571,0.000757752,0.000866071,0.001102819,0.000280633,0.000276414,0.000282414,0.000368202,159.4296387,284.1179846,156.2792873,120.7496472,647.5078718,981.9882938,650.0469018,346.6129488,0.847009431,0.727130915,0.849646261,0.884031358,0.25764253,-0.126302104,0.253981168,0.602449329,4.419295092,4.701538177,4.427785737,4.070453138,5.682535127,5.984729955,5.69279263,5.167321554,0.000242771,0.000199293,0.000240736,0.000323428,8.55E-05,6.59E-05,8.44E-05,0.000134936,10.86600245,11.06979013,10.87340672,10.55249506,12.3811202,12.38522786,12.38109647,12.08149397,-0.110202824,-0.074555497,-0.108753409,-0.164533033,-0.015243975,-0.014554549,-0.015238006,-0.06324616,0.847589154,0.758736753,0.844774471,0.921526282,0.416167716,0.407493355,0.416092804,0.738734509,0.143686009,0.119972008,0.143200128,0.1838838,0.062367369,0.050092627,0.062552716,0.090745057,275.7939185,275.8101072,275.8623286,275.810254,75.63307649,75.62876076,75.64456951,75.6286821,6.629067565,6.578252803,6.625930564,6.682786898,6.929910961,6.660578141,6.91771463,7.127425069,1924.746395,1798.331077,1922.542139,1961.703766,1096.955944,761.7504255,1092.662192,1397.129292,521.0440084,520.6122654,519.7053565,520.6133533,436.1159538,435.9346798,435.6772735,435.9355602,0.280835658,0.192209721,0.479712293,-10.71449335,1.446280278,0.108438491
210,0.007218194,0.006274696,0.007183577,0.006870257,0.00353547,0.002944475,0.003609185,0.003289756,227.1008805,479.922504,229.1851958,83.2360335,834.6220234,1239.45688,835.9669298,278.3632772,0.960019582,0.915533572,0.959669727,0.985350441,0.33170243,0.007313152,0.331159204,0.777056861,4.581633984,4.952976318,4.576280241,3.956534437,5.715005968,6.043588463,5.713671795,4.909049156,0.000258491,0.000207802,0.000260165,0.000366817,0.000113713,8.42E-05,0.000115386,0.000196249,11.04062876,11.31817807,11.04263619,10.57444585,12.17329507,12.23999896,12.17047966,11.68155293,-0.227927992,-0.183118307,-0.227779657,-0.302501789,-0.074721136,-0.064117741,-0.075270212,-0.152440942,0.970351817,0.947557049,0.970304523,0.988393083,0.781846116,0.745315447,0.783576966,0.924399251,0.230411932,0.198929105,0.231410901,0.275213718,0.140531547,0.117605226,0.143013259,0.178074359,237.7280058,237.7426396,237.7166295,237.7434253,79.27665509,79.28116891,79.28937718,79.28120728,7.10905058,7.10336094,7.108030738,7.154710152,7.079715274,6.889710381,7.077495547,7.265409802,11133.50479,10883.70479,11136.23233,11280.38722,1663.13365,1257.719108,1663.781695,2218.805091,2840.151417,2840.906823,2841.354382,2840.905814,624.4389183,624.2939969,624.9371562,624.2920922,0.210157287,0.152726635,0.412354538,-11.08245818,8.603792904,0.573373931
153,0.208180874,0.195269428,0.207786352,0.197833863,0.073682927,0.063807239,0.074703331,0.063967847,199.9935046,377.8627203,188.1858788,204.7484903,476.4798356,709.1278729,481.0370989,453.7846948,0.982375747,0.966721513,0.983409729,0.981967883,0.741087925,0.615110338,0.738539826,0.753701303,3.307432316,3.610991054,3.329103969,3.37297623,4.137394239,4.479385491,4.169752782,4.196871428,0.001068696,0.000949128,0.001056286,0.000991853,0.000698941,0.000574286,0.000706227,0.000603804,7.293351112,7.542079289,7.314195154,7.358416747,8.927333275,9.188481627,8.950989558,9.025363655,-0.3615262,-0.306444533,-0.357290878,-0.347685347,-0.257584522,-0.207197854,-0.253018508,-0.239025456,0.979788811,0.966821687,0.97902224,0.977141111,0.963640091,0.938312975,0.961866905,0.955884931,0.557754804,0.523726387,0.553357365,0.539173658,0.45201429,0.412169206,0.453327141,0.422837568,119.9301342,120.0673381,119.9147808,120.0687262,71.3647064,71.41435247,71.35610672,71.41462874,5.144364469,5.239063131,5.146918336,5.21973626,5.889607248,5.91864675,5.883318263,5.9532687,22495.26697,22331.26571,22498.10759,22504.56342,3204.150632,2975.70933,3198.583331,3231.047586,5673.815118,5677.282108,5671.573368,5677.327978,920.157617,921.2093007,919.9051074,921.2080702,0.136375386,0.135997534,0.192691943,-11.08474745,15.26359739,0.890917713
89,0.001704689,0.001544469,0.001659524,0.001763838,0.000560123,0.000489899,0.000549694,0.000549787,180.8077023,337.0329179,205.265735,169.5391298,692.9158664,1013.86579,788.6428813,486.7867975,0.914386356,0.839241446,0.902377828,0.919133589,0.283924862,-0.049660571,0.183826676,0.495945684,4.521038067,4.823381166,4.602801693,4.327827531,5.724969224,5.989645908,5.82021614,5.415529097,0.000207571,0.000170594,0.000196177,0.000245737,8.05E-05,6.52E-05,7.44E-05,0.000106236,10.98941129,11.21042818,11.0536429,10.81708244,12.40968056,12.45517765,12.43536316,12.25832187,-0.135751535,-0.097925732,-0.124968981,-0.164667526,-0.028762159,-0.021480376,-0.024740973,-0.052736015,0.893418573,0.827480658,0.877987225,0.925442972,0.551192438,0.486786721,0.517363067,0.696557673,0.157764381,0.135486664,0.151508189,0.177122914,0.079193436,0.067036284,0.075701924,0.091654737,254.0272405,254.16404,254.1118647,254.1638002,78.51160206,78.52006397,78.52329881,78.51854254,6.761212184,6.71571755,6.748628959,6.801092281,7.012247377,6.829463496,6.952547748,7.148190796,4042.99806,3855.999537,4000.043982,4023.527634,1242.40022,917.9316264,1143.894872,1444.698689,1055.951441,1048.258114,1051.327429,1048.266691,483.8290215,482.9493541,483.1344384,482.8713716,0.235436877,0.162655756,0.438196723,-10.51383602,3.476494627,0.151944504
